post_id,post_country,post_language,likes_cnt,comments_cnt,saved_cnt,post_type
0570,Canada,Spanish,173,45,32,Reel
0570,Canada,Spanish,163,49,33,Reel
0570,Canada,Spanish,175,44,30,Reel
0571,Germany,German,143,22,21,Video
0571,Germany,German,156,30,23,Video
0571,Germany,German,158,26,23,Video
0571,Germany,German,147,25,18,Video
0571,Germany,German,146,24,21,Video
0571,Germany,German,149,26,18,Video
0571,Germany,German,162,30,20,Video
0572,Italy,German,62,6,1,Text
0572,Italy,German,50,3,3,Text
0572,Italy,German,53,11,2,Text
0572,Italy,German,48,1,4,Text
0572,Italy,German,67,1,3,Text
0573,India,German,104,21,18,Reel
0573,India,German,110,21,19,Reel
0573,India,German,119,31,18,Reel
0573,India,German,106,31,16,Reel
0573,India,German,116,24,15,Reel
0574,India,Japanese,183,45,17,Reel
0574,India,Japanese,169,40,12,Reel
0574,India,Japanese,183,43,12,Reel
0574,India,Japanese,173,41,13,Reel
0575,France,German,149,43,26,Text
0575,France,German,146,44,21,Text
0575,France,German,143,40,25,Text
0576,Brazil,Hindi,100,31,15,Reel
0576,Brazil,Hindi,97,26,13,Reel
0576,Brazil,Hindi,107,30,15,Reel
0576,Brazil,Hindi,108,31,14,Reel
0576,Brazil,Hindi,93,32,15,Reel
0577,Japan,Hindi,92,28,3,Image
0577,Japan,Hindi,82,28,2,Image
0577,Japan,Hindi,88,24,2,Image
0577,Japan,Hindi,97,24,7,Image
0577,Japan,Hindi,93,20,4,Image
0577,Japan,Hindi,79,27,2,Image
0577,Japan,Hindi,91,23,8,Image
0578,India,Spanish,243,57,24,Video
0578,India,Spanish,258,62,26,Video
0578,India,Spanish,257,60,30,Video
0579,Japan,English,88,21,6,Video
0579,Japan,English,83,20,7,Video
0579,Japan,English,91,23,5,Video
0579,Japan,English,81,24,5,Video
0579,Japan,English,88,23,9,Video
0579,Japan,English,89,22,6,Video
0579,Japan,English,79,20,5,Video
0580,Japan,English,141,29,15,Video
0580,Japan,English,127,35,10,Video
0580,Japan,English,126,32,11,Video
0580,Japan,English,126,33,10,Video
0580,Japan,English,124,30,13,Video
0581,UK,German,56,9,4,Image
0581,UK,German,48,4,4,Image
0581,UK,German,41,10,8,Image
0581,UK,German,56,11,5,Image
0581,UK,German,48,11,5,Image
0581,UK,German,59,4,8,Image
0582,Italy,Hindi,74,23,16,Image
0582,Italy,Hindi,80,25,15,Image
0582,Italy,Hindi,88,25,19,Image
0582,Italy,Hindi,79,20,13,Image
0582,Italy,Hindi,84,15,19,Image
0582,Italy,Hindi,94,23,13,Image
0582,Italy,Hindi,86,15,15,Image
0583,Brazil,German,102,14,12,Video
0583,Brazil,German,96,10,11,Video
0583,Brazil,German,96,8,13,Video
0583,Brazil,German,96,9,16,Video
0583,Brazil,German,105,11,13,Video
0583,Brazil,German,114,13,15,Video
0583,Brazil,German,97,10,16,Video
0584,USA,French,308,41,52,Video
0584,USA,French,316,40,51,Video
0584,USA,French,309,39,54,Video
0585,Italy,French,169,37,32,Video
0585,Italy,French,160,38,32,Video
0585,Italy,French,156,38,27,Video
0585,Italy,French,166,38,30,Video
0585,Italy,French,164,34,30,Video
0586,Brazil,Hindi,153,40,13,Reel
0586,Brazil,Hindi,150,40,16,Reel
0586,Brazil,Hindi,136,36,17,Reel
0586,Brazil,Hindi,147,45,16,Reel
0586,Brazil,Hindi,141,36,15,Reel
0586,Brazil,Hindi,155,44,14,Reel
0586,Brazil,Hindi,156,40,14,Reel
0587,Germany,Spanish,56,17,8,Image
0587,Germany,Spanish,50,20,12,Image
0587,Germany,Spanish,68,12,12,Image
0587,Germany,Spanish,61,18,8,Image
0587,Germany,Spanish,59,16,12,Image
0587,Germany,Spanish,55,14,12,Image
0588,Germany,German,76,5,16,Image
0588,Germany,German,78,12,17,Image
0588,Germany,German,75,9,17,Image
0588,Germany,German,76,11,15,Image
0588,Germany,German,87,10,18,Image
0588,Germany,German,77,9,14,Image
0589,India,French,62,12,11,Image
0589,India,French,78,15,14,Image
0589,India,French,62,12,13,Image
0589,India,French,64,14,8,Image
0589,India,French,78,12,10,Image
0589,India,French,65,5,11,Image
0590,France,Hindi,218,52,42,Video
0590,France,Hindi,216,46,44,Video
0590,France,Hindi,230,56,39,Video
0590,France,Hindi,223,50,41,Video
0591,France,German,130,24,19,Image
0591,France,German,134,30,16,Image
0591,France,German,120,28,20,Image
0591,France,German,125,26,19,Image
0592,Brazil,Spanish,89,20,16,Reel
0592,Brazil,Spanish,83,19,14,Reel
0592,Brazil,Spanish,103,14,18,Reel
0592,Brazil,Spanish,86,12,17,Reel
0592,Brazil,Spanish,98,19,18,Reel
0592,Brazil,Spanish,98,22,15,Reel
0593,India,English,91,20,9,Video
0593,India,English,76,19,9,Video
0593,India,English,96,20,8,Video
0593,India,English,93,21,14,Video
0593,India,English,78,15,11,Video
0593,India,English,89,16,9,Video
0594,Brazil,German,80,12,7,Text
0594,Brazil,German,85,13,9,Text
0594,Brazil,German,74,9,9,Text
0594,Brazil,German,69,11,9,Text
0594,Brazil,German,81,9,4,Text
0595,Italy,Portuguese,70,14,4,Video
0595,Italy,Portuguese,75,10,9,Video
0595,Italy,Portuguese,77,16,4,Video
0595,Italy,Portuguese,87,16,6,Video
0595,Italy,Portuguese,80,8,4,Video
0595,Italy,Portuguese,73,9,4,Video
0595,Italy,Portuguese,71,10,6,Video
0596,UK,English,157,34,17,Reel
0596,UK,English,151,32,20,Reel
0596,UK,English,156,28,19,Reel
0596,UK,English,157,26,14,Reel
0596,UK,English,166,32,19,Reel
0597,India,French,210,44,22,Video
0597,India,French,207,39,24,Video
0597,India,French,207,39,26,Video
0597,India,French,197,47,22,Video
0598,UK,German,90,25,13,Reel
0598,UK,German,99,28,14,Reel
0598,UK,German,101,28,15,Reel
0598,UK,German,99,21,11,Reel
0598,UK,German,90,20,12,Reel
0598,UK,German,91,20,11,Reel
0599,France,Spanish,77,12,3,Text
0599,France,Spanish,77,12,5,Text
0599,France,Spanish,84,13,8,Text
0599,France,Spanish,64,20,8,Text
0599,France,Spanish,71,10,8,Text
0599,France,Spanish,68,17,7,Text
0599,France,Spanish,84,14,8,Text
0600,Brazil,Portuguese,109,28,10,Image
0600,Brazil,Portuguese,122,32,7,Image
0600,Brazil,Portuguese,112,30,8,Image
0600,Brazil,Portuguese,118,26,8,Image
0601,USA,Japanese,175,28,33,Reel
0601,USA,Japanese,192,29,34,Reel
0601,USA,Japanese,184,28,34,Reel
0601,USA,Japanese,187,32,38,Reel
0602,India,French,258,53,39,Video
0602,India,French,250,62,40,Video
0602,India,French,264,61,37,Video
0603,Germany,Portuguese,107,38,13,Image
0603,Germany,Portuguese,112,36,19,Image
0603,Germany,Portuguese,116,38,13,Image
0603,Germany,Portuguese,117,36,16,Image
0603,Germany,Portuguese,109,28,16,Image
0603,Germany,Portuguese,121,38,17,Image
0604,Germany,Japanese,276,52,39,Reel
0604,Germany,Japanese,259,55,43,Reel
0604,Germany,Japanese,276,54,43,Reel
0604,Germany,Japanese,259,52,45,Reel
0605,Australia,French,100,26,6,Video
0605,Australia,French,98,28,5,Video
0605,Australia,French,94,31,7,Video
0605,Australia,French,112,26,2,Video
0606,Italy,Japanese,101,16,8,Video
0606,Italy,Japanese,96,9,6,Video
0606,Italy,Japanese,97,10,3,Video
0606,Italy,Japanese,86,12,8,Video
0606,Italy,Japanese,100,9,3,Video
0606,Italy,Japanese,95,13,2,Video
0607,UK,Japanese,88,19,8,Text
0607,UK,Japanese,103,10,8,Text
0607,UK,Japanese,94,13,7,Text
0608,Germany,Portuguese,104,34,18,Text
0608,Germany,Portuguese,119,30,19,Text
0608,Germany,Portuguese,121,25,19,Text
0609,Brazil,Hindi,96,31,13,Image
0609,Brazil,Hindi,93,30,11,Image
0609,Brazil,Hindi,91,24,14,Image
0609,Brazil,Hindi,95,28,11,Image
0610,UK,Hindi,252,71,38,Video
0610,UK,Hindi,264,72,35,Video
0610,UK,Hindi,249,73,34,Video
0610,UK,Hindi,264,78,38,Video
0611,Germany,Spanish,106,23,7,Video
0611,Germany,Spanish,102,15,9,Video
0611,Germany,Spanish,111,19,7,Video
0611,Germany,Spanish,114,17,11,Video
0612,Canada,Portuguese,74,16,6,Text
0612,Canada,Portuguese,79,14,4,Text
0612,Canada,Portuguese,85,19,7,Text
0612,Canada,Portuguese,76,20,9,Text
0612,Canada,Portuguese,88,13,6,Text
0613,Germany,German,115,28,15,Image
0613,Germany,German,104,21,13,Image
0613,Germany,German,97,23,15,Image
0613,Germany,German,104,24,12,Image
0613,Germany,German,101,28,15,Image
0613,Germany,German,107,28,17,Image
0614,India,French,331,89,59,Reel
0614,India,French,320,93,63,Reel
0614,India,French,331,87,60,Reel
0615,Brazil,Hindi,58,15,11,Image
0615,Brazil,Hindi,70,11,14,Image
0615,Brazil,Hindi,58,14,13,Image
0615,Brazil,Hindi,72,17,11,Image
0615,Brazil,Hindi,70,17,8,Image
0615,Brazil,Hindi,58,17,9,Image
0615,Brazil,Hindi,72,9,14,Image
0616,Germany,Hindi,272,61,46,Reel
0616,Germany,Hindi,275,66,44,Reel
0616,Germany,Hindi,273,65,49,Reel
0616,Germany,Hindi,280,64,49,Reel
0617,Italy,English,90,13,8,Image
0617,Italy,English,72,13,6,Image
0617,Italy,English,80,18,10,Image
0617,Italy,English,75,22,10,Image
0617,Italy,English,87,19,10,Image
0617,Italy,English,72,14,12,Image
0617,Italy,English,84,20,9,Image
0618,Italy,Spanish,146,16,25,Video
0618,Italy,Spanish,154,13,26,Video
0618,Italy,Spanish,153,20,21,Video
0618,Italy,Spanish,152,17,22,Video
0618,Italy,Spanish,155,20,25,Video
0618,Italy,Spanish,146,13,23,Video
0619,UK,Japanese,158,31,17,Video
0619,UK,Japanese,164,32,15,Video
0619,UK,Japanese,149,33,18,Video
0619,UK,Japanese,155,33,14,Video
0619,UK,Japanese,149,36,13,Video
0620,Canada,Spanish,116,25,19,Reel
0620,Canada,Spanish,125,31,17,Reel
0620,Canada,Spanish,116,23,14,Reel
0620,Canada,Spanish,121,26,17,Reel
0620,Canada,Spanish,125,29,18,Reel
0621,Germany,Spanish,114,35,18,Image
0621,Germany,Spanish,113,32,21,Image
0621,Germany,Spanish,118,29,17,Image
0621,Germany,Spanish,121,29,16,Image
0622,Japan,Hindi,199,55,14,Video
0622,Japan,Hindi,195,56,13,Video
0622,Japan,Hindi,195,58,10,Video
0622,Japan,Hindi,196,60,12,Video
0622,Japan,Hindi,205,58,14,Video
0623,Italy,German,102,17,19,Reel
0623,Italy,German,99,12,19,Reel
0623,Italy,German,91,16,16,Reel
0623,Italy,German,91,20,14,Reel
0623,Italy,German,107,18,20,Reel
0623,Italy,German,94,21,16,Reel
0623,Italy,German,92,13,19,Reel
0624,France,Hindi,222,52,19,Image
0624,France,Hindi,206,58,19,Image
0624,France,Hindi,220,51,23,Image
0625,Italy,English,120,29,15,Video
0625,Italy,English,108,26,14,Video
0625,Italy,English,105,29,16,Video
0625,Italy,English,104,34,13,Video
0626,Canada,French,93,32,13,Video
0626,Canada,French,108,22,13,Video
0626,Canada,French,88,32,17,Video
0626,Canada,French,104,27,16,Video
0626,Canada,French,107,30,17,Video
0627,Canada,English,67,16,1,Text
0627,Canada,English,61,9,5,Text
0627,Canada,English,72,9,6,Text
0627,Canada,English,71,17,4,Text
0627,Canada,English,69,13,3,Text
0627,Canada,English,79,9,7,Text
0627,Canada,English,79,14,1,Text
0628,Australia,French,146,20,14,Video
0628,Australia,French,148,25,13,Video
0628,Australia,French,134,21,16,Video
0628,Australia,French,153,21,16,Video
0628,Australia,French,153,25,12,Video
0628,Australia,French,145,20,13,Video
0628,Australia,French,137,21,14,Video
0629,France,French,68,16,2,Text
0629,France,French,68,9,3,Text
0629,France,French,64,12,2,Text
0629,France,French,71,8,3,Text
0629,France,French,68,13,0,Text
0629,France,French,67,13,3,Text
0630,USA,English,114,40,20,Image
0630,USA,English,128,34,19,Image
0630,USA,English,122,38,19,Image
0630,USA,English,124,33,19,Image
0630,USA,English,118,31,20,Image
0631,France,English,53,8,6,Reel
0631,France,English,60,9,8,Reel
0631,France,English,45,16,5,Reel
0631,France,English,51,8,8,Reel
0631,France,English,50,12,7,Reel
0631,France,English,45,10,4,Reel
0631,France,English,55,16,5,Reel
0632,Australia,English,151,44,15,Video
0632,Australia,English,150,47,15,Video
0632,Australia,English,163,40,15,Video
0632,Australia,English,149,44,13,Video
0633,India,Spanish,116,20,16,Reel
0633,India,Spanish,113,21,10,Reel
0633,India,Spanish,105,20,14,Reel
0633,India,Spanish,111,25,12,Reel
0633,India,Spanish,116,21,16,Reel
0633,India,Spanish,97,22,10,Reel
0634,Australia,Hindi,102,10,15,Text
0634,Australia,Hindi,92,8,13,Text
0634,Australia,Hindi,100,7,11,Text
0634,Australia,Hindi,101,10,13,Text
0634,Australia,Hindi,102,11,14,Text
0634,Australia,Hindi,91,12,11,Text
0635,Germany,French,203,35,13,Reel
0635,Germany,French,213,37,12,Reel
0635,Germany,French,203,35,11,Reel
0635,Germany,French,198,35,11,Reel
0636,Japan,Japanese,130,34,16,Video
0636,Japan,Japanese,146,41,11,Video
0636,Japan,Japanese,144,39,17,Video
0636,Japan,Japanese,129,36,14,Video
0636,Japan,Japanese,141,38,11,Video
0636,Japan,Japanese,144,37,14,Video
0636,Japan,Japanese,141,34,12,Video
0637,Germany,Spanish,56,3,0,Text
0637,Germany,Spanish,53,7,5,Text
0637,Germany,Spanish,48,6,1,Text
0637,Germany,Spanish,58,4,6,Text
0637,Germany,Spanish,59,2,2,Text
0637,Germany,Spanish,49,4,5,Text
0637,Germany,Spanish,46,4,0,Text
0638,Germany,French,92,17,10,Text
0638,Germany,French,89,16,14,Text
0638,Germany,French,91,14,14,Text
0638,Germany,French,86,15,16,Text
0639,Australia,Japanese,87,14,11,Text
0639,Australia,Japanese,96,12,10,Text
0639,Australia,Japanese,98,19,11,Text
0639,Australia,Japanese,86,15,13,Text
0639,Australia,Japanese,80,13,11,Text
0640,Japan,Japanese,112,8,13,Image
0640,Japan,Japanese,117,9,16,Image
0640,Japan,Japanese,128,11,16,Image
0640,Japan,Japanese,114,9,16,Image
0640,Japan,Japanese,109,8,14,Image
0640,Japan,Japanese,119,12,10,Image
0641,Brazil,French,89,12,19,Image
0641,Brazil,French,103,11,19,Image
0641,Brazil,French,96,15,20,Image
0641,Brazil,French,104,11,17,Image
0641,Brazil,French,90,11,15,Image
0641,Brazil,French,89,12,21,Image
0641,Brazil,French,98,20,21,Image
0642,UK,Spanish,76,14,3,Image
0642,UK,Spanish,84,14,2,Image
0642,UK,Spanish,76,12,8,Image
0642,UK,Spanish,72,11,5,Image
0642,UK,Spanish,66,19,2,Image
0642,UK,Spanish,79,17,6,Image
0643,Australia,French,115,15,11,Image
0643,Australia,French,109,9,13,Image
0643,Australia,French,111,14,11,Image
0643,Australia,French,114,16,13,Image
0643,Australia,French,110,10,10,Image
0644,UK,Hindi,254,42,38,Video
0644,UK,Hindi,256,42,37,Video
0644,UK,Hindi,247,37,40,Video
0644,UK,Hindi,247,44,38,Video
0645,Italy,Spanish,138,39,28,Video
0645,Italy,Spanish,143,42,30,Video
0645,Italy,Spanish,147,33,29,Video
0646,Brazil,German,201,20,23,Image
0646,Brazil,German,203,27,24,Image
0646,Brazil,German,194,21,22,Image
0647,France,German,41,5,0,Text
0647,France,German,39,6,0,Text
0647,France,German,34,6,1,Text
0648,UK,Portuguese,143,22,30,Video
0648,UK,Portuguese,140,22,27,Video
0648,UK,Portuguese,145,28,32,Video
0648,UK,Portuguese,151,19,32,Video
0648,UK,Portuguese,141,25,30,Video
0648,UK,Portuguese,140,19,26,Video
0649,Canada,Hindi,119,20,21,Video
0649,Canada,Hindi,115,14,21,Video
0649,Canada,Hindi,119,22,20,Video
0649,Canada,Hindi,126,19,20,Video
0649,Canada,Hindi,123,18,19,Video
0649,Canada,Hindi,110,20,17,Video
0649,Canada,Hindi,115,18,21,Video
0650,France,French,34,12,5,Text
0650,France,French,43,13,5,Text
0650,France,French,49,3,5,Text
0650,France,French,40,13,3,Text
0650,France,French,51,10,6,Text
0650,France,French,31,5,5,Text
0651,Brazil,French,68,11,4,Video
0651,Brazil,French,53,12,4,Video
0651,Brazil,French,56,6,6,Video
0651,Brazil,French,63,7,1,Video
0651,Brazil,French,51,11,6,Video
0651,Brazil,French,51,16,3,Video
0652,Brazil,English,129,12,20,Image
0652,Brazil,English,127,15,16,Image
0652,Brazil,English,116,15,21,Image
0652,Brazil,English,116,16,16,Image
0652,Brazil,English,127,14,20,Image
0653,France,German,219,62,17,Reel
0653,France,German,221,63,16,Reel
0653,France,German,210,59,12,Reel
0653,France,German,226,58,12,Reel
0654,France,Japanese,148,18,18,Reel
0654,France,Japanese,165,15,18,Reel
0654,France,Japanese,158,19,22,Reel
0654,France,Japanese,162,24,20,Reel
0654,France,Japanese,160,24,20,Reel
0654,France,Japanese,151,17,20,Reel
0654,France,Japanese,153,14,21,Reel
0655,Brazil,German,162,40,28,Video
0655,Brazil,German,161,47,31,Video
0655,Brazil,German,149,44,30,Video
0655,Brazil,German,151,38,27,Video
0655,Brazil,German,158,38,27,Video
0655,Brazil,German,146,46,30,Video
0656,Japan,Portuguese,147,22,20,Video
0656,Japan,Portuguese,136,17,19,Video
0656,Japan,Portuguese,144,21,19,Video
0656,Japan,Portuguese,144,23,17,Video
0656,Japan,Portuguese,150,18,15,Video
0657,Japan,Hindi,277,58,36,Video
0657,Japan,Hindi,286,59,33,Video
0657,Japan,Hindi,278,64,37,Video
0658,Canada,French,60,12,8,Text
0658,Canada,French,68,12,7,Text
0658,Canada,French,50,6,10,Text
0658,Canada,French,66,15,5,Text
0658,Canada,French,52,13,5,Text
0658,Canada,French,66,10,4,Text
0659,Italy,English,67,9,5,Text
0659,Italy,English,68,1,7,Text
0659,Italy,English,53,7,6,Text
0659,Italy,English,60,1,7,Text
0659,Italy,English,63,6,7,Text
0660,UK,Hindi,36,2,6,Text
0660,UK,Hindi,40,10,9,Text
0660,UK,Hindi,53,11,5,Text
0660,UK,Hindi,50,4,5,Text
0661,Australia,Portuguese,94,26,22,Image
0661,Australia,Portuguese,96,23,21,Image
0661,Australia,Portuguese,104,23,16,Image
0661,Australia,Portuguese,105,28,17,Image
0661,Australia,Portuguese,97,20,19,Image
0662,Brazil,Portuguese,81,17,13,Reel
0662,Brazil,Portuguese,78,21,12,Reel
0662,Brazil,Portuguese,84,17,14,Reel
0662,Brazil,Portuguese,76,20,12,Reel
0662,Brazil,Portuguese,77,14,8,Reel
0662,Brazil,Portuguese,89,19,10,Reel
0662,Brazil,Portuguese,76,23,10,Reel
0663,Brazil,Japanese,81,20,17,Image
0663,Brazil,Japanese,88,14,17,Image
0663,Brazil,Japanese,83,13,16,Image
0663,Brazil,Japanese,96,20,17,Image
0663,Brazil,Japanese,98,13,18,Image
0663,Brazil,Japanese,87,21,14,Image
0663,Brazil,Japanese,88,21,14,Image
0664,Brazil,Japanese,55,14,2,Text
0664,Brazil,Japanese,60,18,5,Text
0664,Brazil,Japanese,66,14,2,Text
0664,Brazil,Japanese,59,21,6,Text
0664,Brazil,Japanese,61,22,2,Text
0664,Brazil,Japanese,54,21,8,Text
0664,Brazil,Japanese,49,17,3,Text
0665,Australia,Portuguese,194,56,12,Reel
0665,Australia,Portuguese,188,52,16,Reel
0665,Australia,Portuguese,184,54,11,Reel
0665,Australia,Portuguese,183,58,11,Reel
0665,Australia,Portuguese,193,54,11,Reel
0665,Australia,Portuguese,186,61,13,Reel
0666,UK,English,106,16,10,Image
0666,UK,English,97,20,14,Image
0666,UK,English,96,16,11,Image
0666,UK,English,104,17,11,Image
0666,UK,English,107,13,11,Image
0666,UK,English,97,16,12,Image
0667,Germany,Portuguese,67,4,3,Text
0667,Germany,Portuguese,59,7,7,Text
0667,Germany,Portuguese,60,8,8,Text
0667,Germany,Portuguese,59,10,8,Text
0667,Germany,Portuguese,62,12,3,Text
0668,UK,English,134,19,21,Video
0668,UK,English,123,23,21,Video
0668,UK,English,133,19,19,Video
0668,UK,English,118,18,20,Video
0668,UK,English,134,16,18,Video
0669,India,Hindi,74,16,2,Text
0669,India,Hindi,77,17,1,Text
0669,India,Hindi,84,20,5,Text
0669,India,Hindi,74,24,5,Text
0669,India,Hindi,78,21,2,Text
0669,India,Hindi,69,18,3,Text
0670,Japan,Japanese,145,26,17,Video
0670,Japan,Japanese,146,22,18,Video
0670,Japan,Japanese,134,23,21,Video
0670,Japan,Japanese,137,28,19,Video
0670,Japan,Japanese,143,21,19,Video
0670,Japan,Japanese,149,27,21,Video
0671,Canada,French,114,15,17,Reel
0671,Canada,French,121,25,12,Reel
0671,Canada,French,128,25,15,Reel
0671,Canada,French,121,17,17,Reel
0671,Canada,French,115,20,11,Reel
0672,Germany,Spanish,64,22,11,Text
0672,Germany,Spanish,82,17,10,Text
0672,Germany,Spanish,75,25,10,Text
0673,UK,English,135,34,25,Video
0673,UK,English,140,33,27,Video
0673,UK,English,128,35,29,Video
0673,UK,English,147,37,24,Video
0673,UK,English,147,40,27,Video
0673,UK,English,139,32,27,Video
0674,USA,English,39,8,1,Video
0674,USA,English,48,13,6,Video
0674,USA,English,34,10,1,Video
0674,USA,English,52,7,2,Video
0674,USA,English,52,11,3,Video
0674,USA,English,44,16,6,Video
0674,USA,English,33,10,7,Video
0675,France,Japanese,85,10,5,Text
0675,France,Japanese,97,11,6,Text
0675,France,Japanese,92,16,6,Text
0675,France,Japanese,83,17,4,Text
0675,France,Japanese,102,13,3,Text
0675,France,Japanese,95,15,7,Text
0676,Germany,Spanish,310,62,46,Reel
0676,Germany,Spanish,317,57,44,Reel
0676,Germany,Spanish,322,61,42,Reel
0677,Italy,French,57,6,9,Reel
0677,Italy,French,62,6,4,Reel
0677,Italy,French,60,2,9,Reel
0677,Italy,French,62,11,10,Reel
0677,Italy,French,57,4,8,Reel
0677,Italy,French,48,8,10,Reel
0677,Italy,French,60,5,6,Reel
0678,USA,Spanish,27,6,5,Text
0678,USA,Spanish,19,4,3,Text
0678,USA,Spanish,32,8,1,Text
0678,USA,Spanish,26,5,3,Text
0678,USA,Spanish,18,6,3,Text
0679,India,Spanish,79,11,16,Text
0679,India,Spanish,67,10,12,Text
0679,India,Spanish,87,11,14,Text
0679,India,Spanish,83,8,14,Text
0679,India,Spanish,67,5,17,Text
0679,India,Spanish,76,9,13,Text
0679,India,Spanish,77,7,13,Text
0680,USA,French,317,53,53,Reel
0680,USA,French,326,57,54,Reel
0680,USA,French,317,54,56,Reel
0681,Germany,Japanese,153,14,9,Image
0681,Germany,Japanese,165,14,8,Image
0681,Germany,Japanese,147,18,12,Image
0682,Brazil,German,121,24,6,Reel
0682,Brazil,German,116,23,10,Reel
0682,Brazil,German,115,25,7,Reel
0682,Brazil,German,117,21,6,Reel
0682,Brazil,German,112,25,9,Reel
0682,Brazil,German,103,17,6,Reel
0683,India,English,348,79,67,Reel
0683,India,English,345,73,72,Reel
0683,India,English,350,72,66,Reel
0684,India,English,217,62,37,Reel
0684,India,English,213,59,33,Reel
0684,India,English,215,55,34,Reel
0685,UK,French,59,14,7,Text
0685,UK,French,70,7,2,Text
0685,UK,French,50,8,6,Text
0685,UK,French,66,15,1,Text
0685,UK,French,68,7,2,Text
0685,UK,French,59,5,1,Text
0685,UK,French,65,8,3,Text
0686,Japan,French,43,15,5,Text
0686,Japan,French,50,12,0,Text
0686,Japan,French,41,16,1,Text
0686,Japan,French,57,7,5,Text
0686,Japan,French,56,9,0,Text
0686,Japan,French,54,7,0,Text
0686,Japan,French,52,11,1,Text
0687,Canada,French,204,30,15,Reel
0687,Canada,French,194,28,16,Reel
0687,Canada,French,194,29,15,Reel
0688,Australia,Japanese,75,8,4,Text
0688,Australia,Japanese,77,9,6,Text
0688,Australia,Japanese,66,14,10,Text
0688,Australia,Japanese,78,13,5,Text
0688,Australia,Japanese,74,10,4,Text
0688,Australia,Japanese,79,8,9,Text
0688,Australia,Japanese,82,9,10,Text
0689,UK,French,142,28,23,Video
0689,UK,French,159,30,25,Video
0689,UK,French,139,34,23,Video
0689,UK,French,144,30,21,Video
0689,UK,French,146,31,27,Video
0689,UK,French,143,31,26,Video
0690,Germany,English,130,24,16,Reel
0690,Germany,English,134,20,16,Reel
0690,Germany,English,131,20,22,Reel
0690,Germany,English,128,21,16,Reel
0690,Germany,English,127,18,18,Reel
0690,Germany,English,125,18,21,Reel
0690,Germany,English,132,20,22,Reel
0691,Germany,Hindi,86,10,3,Text
0691,Germany,Hindi,83,10,9,Text
0691,Germany,Hindi,78,14,8,Text
0691,Germany,Hindi,82,9,5,Text
0692,Australia,Portuguese,66,11,8,Text
0692,Australia,Portuguese,73,12,6,Text
0692,Australia,Portuguese,72,8,7,Text
0692,Australia,Portuguese,70,11,7,Text
0692,Australia,Portuguese,60,12,11,Text
0692,Australia,Portuguese,75,6,6,Text
0693,Canada,French,110,22,20,Video
0693,Canada,French,102,31,20,Video
0693,Canada,French,108,26,20,Video
0693,Canada,French,111,22,19,Video
0693,Canada,French,114,23,20,Video
0694,Canada,English,57,7,4,Text
0694,Canada,English,47,6,2,Text
0694,Canada,English,48,3,1,Text
0694,Canada,English,51,10,3,Text
0694,Canada,English,47,7,2,Text
0694,Canada,English,51,3,2,Text
0695,France,Portuguese,115,28,12,Image
0695,France,Portuguese,107,28,13,Image
0695,France,Portuguese,114,33,13,Image
0695,France,Portuguese,118,34,14,Image
0695,France,Portuguese,118,27,12,Image
0696,France,Portuguese,313,46,58,Video
0696,France,Portuguese,297,45,53,Video
0696,France,Portuguese,301,37,57,Video
0697,India,German,68,12,2,Video
0697,India,German,75,9,4,Video
0697,India,German,81,11,1,Video
0697,India,German,62,17,1,Video
0697,India,German,71,12,2,Video
0697,India,German,63,11,7,Video
0698,India,German,134,33,12,Image
0698,India,German,132,36,17,Image
0698,India,German,142,29,17,Image
0698,India,German,137,30,17,Image
0698,India,German,129,29,13,Image
0699,India,Spanish,212,41,23,Image
0699,India,Spanish,220,44,22,Image
0699,India,Spanish,209,45,24,Image
0700,UK,Portuguese,121,36,12,Text
0700,UK,Portuguese,122,32,17,Text
0700,UK,Portuguese,120,31,17,Text
0701,France,French,121,21,10,Reel
0701,France,French,120,18,14,Reel
0701,France,French,126,21,14,Reel
0701,France,French,119,16,10,Reel
0701,France,French,123,18,12,Reel
0702,UK,Spanish,231,59,40,Reel
0702,UK,Spanish,231,60,37,Reel
0702,UK,Spanish,232,61,34,Reel
0702,UK,Spanish,226,52,34,Reel
0703,Japan,Japanese,82,20,8,Image
0703,Japan,Japanese,97,21,5,Image
0703,Japan,Japanese,81,27,8,Image
0704,India,Portuguese,125,8,8,Video
0704,India,Portuguese,135,17,5,Video
0704,India,Portuguese,137,11,6,Video
0704,India,Portuguese,130,14,10,Video
0705,Italy,Hindi,191,52,10,Reel
0705,Italy,Hindi,204,60,11,Reel
0705,Italy,Hindi,204,54,10,Reel
0706,Australia,French,55,10,12,Video
0706,Australia,French,45,11,10,Video
0706,Australia,French,51,3,10,Video
0706,Australia,French,50,10,10,Video
0706,Australia,French,50,10,10,Video
0706,Australia,French,47,10,8,Video
0706,Australia,French,47,3,7,Video
0707,Australia,English,112,31,21,Video
0707,Australia,English,106,31,20,Video
0707,Australia,English,107,35,20,Video
0707,Australia,English,107,25,20,Video
0707,Australia,English,119,31,23,Video
0707,Australia,English,112,26,24,Video
0708,UK,German,158,44,15,Reel
0708,UK,German,150,40,14,Reel
0708,UK,German,158,40,17,Reel
0708,UK,German,161,44,20,Reel
0708,UK,German,164,40,16,Reel
0708,UK,German,151,47,17,Reel
0708,UK,German,156,42,14,Reel
0709,Brazil,Japanese,178,31,32,Video
0709,Brazil,Japanese,174,35,33,Video
